sample_id,dice,iou,sensitivity,specificity,precision,accuracy
ISPY1_1184,0.00931889817733315,0.004681261186837395,0.005186089078706529,0.9972338294442619,0.04588394062078273,0.9724235534667969
ISPY1_1185,0.0,0.0,0.0,1.0,1.0,0.9857177734375
ISPY1_1187,0.1820388349514563,0.10013351134846461,0.10016370842667585,0.999970702961512,0.9969982847341338,0.9202957153320312
ISPY1_1188,0.0,0.0,0.0,1.0,1.0,0.997711181640625
ISPY1_1189,0.8192573118632928,0.6938491511271918,0.8993506493506493,0.9968346621840445,0.7522631261315631,0.9958038330078125
ISPY1_1191,0.8141967621419676,0.6866204578869985,0.8356339468302658,0.9967122587440751,0.7938319572608062,0.9943084716796875
ISPY1_1192,0.8344136711844431,0.7158746208291203,0.7797356828193832,0.9996899355372154,0.8973384030418251,0.9989280700683594
ISPY1_1193,0.7327705295471988,0.5782461240310077,0.6083078491335372,0.9992099759894664,0.9212659204940178,0.9933586120605469
ISPY1_1194,0.010192690384895403,0.0051224509708264225,0.0051224509708264225,1.0,1.0,0.8444137573242188
ISPY1_1196,0.7932348737494045,0.6573233320173707,0.8856382978723404,0.9974910091291919,0.7182916307161346,0.9966888427734375
ISPY1_1197,0.0,0.0,0.0,1.0,1.0,0.96319580078125
ISPY1_1198,0.006011560693641618,0.0030148423005565863,0.0030148423005565863,1.0,1.0,0.9836006164550781
ISPY1_1199,0.0,0.0,0.0,1.0,1.0,0.92340087890625
ISPY1_1201,0.4902303878681831,0.3247054278539695,0.5115642118076689,0.9926948365513139,0.4706047032474804,0.986663818359375
ISPY1_1202,0.0,0.0,0.0,0.9950454296577365,0.0,0.9913597106933594
ISPY1_1203,0.6432661189942743,0.4741284403669725,0.4830508474576271,0.999405792538958,0.9625031040476781,0.9836006164550781
ISPY1_1204,0.5644153957879449,0.39316066369890734,0.8403979238754326,0.9898780750638875,0.4248851957139733,0.9885597229003906
ISPY1_1207,0.46221797779634716,0.30057444496196245,0.8752260397830018,0.9837303602480649,0.31403081914030817,0.9828147888183594
ISPY1_1208,0.045366641639933564,0.023209796070397616,0.023209796070397616,1.0,1.0,0.8399391174316406
