cached_image_finite_fraction,cached_image_max,cached_image_mean,cached_image_min,cached_image_nonzero_pixels,cached_image_numel,cached_image_shape,cached_image_std,cached_mask_finite_fraction,cached_mask_max,cached_mask_mean,cached_mask_min,cached_mask_nonzero_pixels,cached_mask_numel,cached_mask_shape,cached_mask_std,gt_positive_pixels_at_0.5,image_name,model_input_finite_fraction,model_input_max,model_input_mean,model_input_min,model_input_nonzero_pixels,model_input_numel,model_input_shape,model_input_std,possible_double_scaling,prediction_positive_pixels,probability_finite_fraction,probability_max,probability_mean,probability_min,probability_nonzero_pixels,probability_numel,probability_shape,probability_std,processed_mask_finite_fraction,processed_mask_max,processed_mask_mean,processed_mask_min,processed_mask_nonzero_pixels,processed_mask_numel,processed_mask_shape,processed_mask_std
1.0,1.0,0.19374889135360718,0.0,786414,786432,3x512x512,0.23170745372772217,1.0,1.0,0.00830078125,0.0,2176,262144,1x512x512,0.09072969853878021,2176,ISPY1_1074,1.0,1.0,-0.6125021576881409,-1.0,786372,786432,3x512x512,0.46341490745544434,False,4841,1.0,0.9999688863754272,0.018404090777039528,1.2710409009741852e-06,262144,262144,1x512x512,0.1297934353351593,1.0,1.0,0.00830078125,0.0,2176,262144,1x512x512,0.09072969853878021
1.0,1.0,0.18466247618198395,0.0,786420,786432,3x512x512,0.19439426064491272,1.0,1.0,0.0106658935546875,0.0,2796,262144,1x512x512,0.10272356867790222,2796,ISPY1_1082,1.0,1.0,-0.6306751370429993,-1.0,786282,786432,3x512x512,0.38878852128982544,False,2915,1.0,0.9999998807907104,0.011147886514663696,1.221207412527292e-06,262144,262144,1x512x512,0.10200365632772446,1.0,1.0,0.0106658935546875,0.0,2796,262144,1x512x512,0.10272356867790222
1.0,1.0,0.1582808941602707,0.0,535014,786432,3x512x512,0.220018669962883,1.0,1.0,0.040863037109375,0.0,10712,262144,1x512x512,0.1979728490114212,10712,ISPY1_1084,1.0,1.0,-0.683438241481781,-1.0,786414,786432,3x512x512,0.440037339925766,False,10634,1.0,1.0,0.04065341874957085,1.5085677205206593e-06,262144,262144,1x512x512,0.19514350593090057,1.0,1.0,0.040863037109375,0.0,10712,262144,1x512x512,0.1979728490114212
1.0,1.0,0.1245417594909668,0.0,758742,786432,3x512x512,0.1609036773443222,1.0,1.0,0.01678466796875,0.0,4400,262144,1x512x512,0.1284637749195099,4400,ISPY1_1087,1.0,1.0,-0.7509164810180664,-1.0,786402,786432,3x512x512,0.3218073546886444,False,5021,1.0,1.0,0.019204052165150642,4.016240779947111e-07,262144,262144,1x512x512,0.1352299004793167,1.0,1.0,0.01678466796875,0.0,4400,262144,1x512x512,0.1284637749195099
1.0,1.0,0.14198781549930573,0.0,498480,786432,3x512x512,0.20624588429927826,1.0,1.0,0.067962646484375,0.0,17816,262144,1x512x512,0.2516818046569824,17816,ISPY1_1089,1.0,1.0,-0.7160243988037109,-1.0,786405,786432,3x512x512,0.4124917685985565,False,16456,1.0,0.9999998807907104,0.06321249157190323,2.9715016580667e-07,262144,262144,1x512x512,0.2355572134256363,1.0,1.0,0.067962646484375,0.0,17816,262144,1x512x512,0.2516818046569824
1.0,1.0,0.13708071410655975,0.0,786426,786432,3x512x512,0.17271791398525238,1.0,1.0,0.0205078125,0.0,5376,262144,1x512x512,0.141729474067688,5376,ISPY1_1090,1.0,1.0,-0.7258386015892029,-1.0,786381,786432,3x512x512,0.34543582797050476,False,3802,1.0,1.0,0.014593521133065224,7.662237067052047e-07,262144,262144,1x512x512,0.11754225194454193,1.0,1.0,0.0205078125,0.0,5376,262144,1x512x512,0.141729474067688
1.0,1.0,0.13727553188800812,0.0,748125,786432,3x512x512,0.21281808614730835,1.0,1.0,0.017303466796875,0.0,4536,262144,1x512x512,0.13039959967136383,4536,ISPY1_1094,1.0,1.0,-0.7254489064216614,-1.0,786390,786432,3x512x512,0.4256361722946167,False,6607,1.0,1.0,0.025241494178771973,1.1028146218450274e-06,262144,262144,1x512x512,0.1532689929008484,1.0,1.0,0.017303466796875,0.0,4536,262144,1x512x512,0.13039959967136383
1.0,1.0,0.16154666244983673,0.0,783456,786432,3x512x512,0.17879201471805573,1.0,1.0,0.0297393798828125,0.0,7796,262144,1x512x512,0.16986744105815887,7796,ISPY1_1097,1.0,1.0,-0.6769066452980042,-1.0,786384,786432,3x512x512,0.35758402943611145,False,8471,1.0,1.0,0.03231242299079895,1.2752407201332971e-06,262144,262144,1x512x512,0.174786776304245,1.0,1.0,0.0297393798828125,0.0,7796,262144,1x512x512,0.16986744105815887
1.0,1.0,0.1329125016927719,0.0,735552,786432,3x512x512,0.20157405734062195,1.0,1.0,0.0460205078125,0.0,12064,262144,1x512x512,0.20952951908111572,12064,ISPY1_1101,1.0,1.0,-0.7341750264167786,-1.0,786390,786432,3x512x512,0.4031481146812439,False,6138,1.0,0.9999998807907104,0.02349466271698475,1.1227557479287498e-06,262144,262144,1x512x512,0.14682070910930634,1.0,1.0,0.0460205078125,0.0,12064,262144,1x512x512,0.20952951908111572
1.0,1.0,0.16875772178173065,0.0,775191,786432,3x512x512,0.20045603811740875,1.0,1.0,0.007904052734375,0.0,2072,262144,1x512x512,0.08855269104242325,2072,ISPY1_1103,1.0,1.0,-0.6624845862388611,-1.0,786432,786432,3x512x512,0.4009120762348175,False,3036,1.0,1.0,0.011598858051002026,8.852227892930387e-07,262144,262144,1x512x512,0.10387489199638367,1.0,1.0,0.007904052734375,0.0,2072,262144,1x512x512,0.08855269104242325
1.0,1.0,0.15542273223400116,0.0,765801,786432,3x512x512,0.17743085324764252,1.0,1.0,0.0401763916015625,0.0,10532,262144,1x512x512,0.19637273252010345,10532,ISPY1_1114,1.0,1.0,-0.6891545653343201,-1.0,784203,786432,3x512x512,0.3548617362976074,False,8122,1.0,1.0,0.031529828906059265,1.2865936582784343e-07,262144,262144,1x512x512,0.1712210476398468,1.0,1.0,0.0401763916015625,0.0,10532,262144,1x512x512,0.19637273252010345
